BusinessYear,StateCode,IssuerId,SourceName,ImportDate,NetworkName,NetworkId,NetworkURL,MarketCoverage,DentalOnlyPlan
2026,MI,47638,SERFF,2025-10-15,Retailers Insurance Company Dental Network,MIN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,SHOP (Small Group),Yes
2026,MI,53678,SERFF,2025-10-15,Unum Dental Network,MIN001,,SHOP (Small Group),Yes
2026,MI,58594,SERFF,2025-10-15,Premier,MIN001,https://www.ambetterhealth.com/en/mi/findadoc,Individual,No
2026,MI,62294,SERFF,2025-10-15,HumanaDental PPO/Traditional Preferred,MIN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,MI,63631,SERFF,2025-10-15,EssentialSmile Michigan - Total Care,MIN011,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,MI,63631,SERFF,2025-10-15,Smile Now Michigan - PPO,MIN012,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,MI,66587,SERFF,2025-10-15,DentalGuard Preferred,MIN001,,SHOP (Small Group),Yes
2026,MI,66587,SERFF,2025-10-15,DentalGuard Preferred - Individual,MIN002,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,MI,71667,SERFF,2025-10-15,Individual Exchange,MIN011,https://www.uhc.com/xmidocfindoa2026,Individual,No
2026,MI,74917,SERFF,2025-10-28,McLaren Health Plan Community,MIN001,https://www.mclarenhealthplan.org/mclaren-health-plan/provider-directory-mhp,Individual,No
2026,MI,75936,SERFF,2026-03-31,Delta Dental PPO and Delta Dental Premier,MIN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,MI,77739,SERFF,2025-10-28,Individual Michigan,MIN001,https://www.hioscar.com/search/?networkId=017&year=2026,Individual,No
2026,MI,88507,SERFF,2025-10-15,Premier,MIN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,MI,88507,SERFF,2025-10-15,Advantage,MIN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,MI,95233,SERFF,2026-05-12,Paramount Dental,MIN001,https://portal.insuringsmiles.com/findadentist,Individual,Yes
2026,MI,98185,SERFF,2025-10-28,Blue Cross Preferred,MIN005,https://www.bcbsm.com/marketplace/preferred-hmo/,Individual,No
2026,MI,98185,SERFF,2025-10-28,Blue Cross Select,MIN006,https://www.bcbsm.com/marketplace/select-hmo/,Individual,No
2026,MI,98185,SERFF,2025-10-28,Blue Cross Local HMO,MIN007,https://www.bcbsm.com/marketplace/local-hmo/,Individual,No
2026,MO,29416,HIOS,2025-11-10,BEST Life and Health National Network,MON001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,MO,30613,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,MON001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,MO,32753,HIOS,2025-10-28,Pathway and Rx Choice Tiered Network,MON001,https://www.anthem.com/find-care/?alphaprefix=JXK,Individual,No
2026,MO,32753,HIOS,2025-10-28,Pathway and Pharmacy Base Network,MON002,https://www.anthem.com/find-care/?alphaprefix=JXK,Individual,No
2026,MO,32753,HIOS,2025-10-28,Dental Prime,MON003,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?planstate=MO&plantype=DENTAL&planname=Dental+Prime,Individual,Yes
2026,MO,32753,HIOS,2025-10-28,"Pathway Essentials, Dental Prime, and RX Choice Tiered Network",MON004,https://www.anthem.com/find-care/?alphaprefix=AXA,Individual,No
2026,MO,32753,HIOS,2025-10-28,"Pathway Essentials, Dental Prime, and Pharmacy Base Network",MON005,https://www.anthem.com/find-care/?alphaprefix=AXA,Individual,No
2026,MO,34762,HIOS,2026-02-03,Preferred-Care Blue,MON001,http://www.BlueKC.com/qhp/pcb,Individual,No
2026,MO,34762,HIOS,2026-02-03,BlueSelect,MON002,http://www.BlueKC.com/qhp/bs,Individual,No
2026,MO,34762,HIOS,2026-02-03,BlueSelect w Spira Care,MON003,http://www.BlueKC.com/qhp/bs/sc,Individual,No
2026,MO,34762,HIOS,2026-02-03,Blue Metro w Spira Care,MON004,http://www.BlueKC.com/qhp/bm/sc,Individual,No
2026,MO,35853,HIOS,2025-10-15,Renaissance Dental,MON001,https://www.myrenproviders.com/,Individual,Yes
2026,MO,40519,HIOS,2025-10-15,Premier,MON001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,MO,40519,HIOS,2025-10-15,Advantage,MON002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,MO,43512,HIOS,2025-10-15,Choice PPO,MON001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,MO,47840,HIOS,2025-10-15,Medica with SSM Health,MON001,https://www.Medica.com/SearchSSMHealthNetwork-2026,Individual,No
2026,MO,48786,HIOS,2025-12-16,DentalGuard Preferred - Individual,MON001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,MO,53461,HIOS,2026-02-03,Select by Medica,MON001,https://www.Medica.com/SearchSelectNetwork-2026,Individual,No
2026,MO,53461,HIOS,2026-02-03,Medica with MU Health,MON007,https://www.Medica.com/SearchMUHealthNetwork-2026,Individual,No
2026,MO,53461,HIOS,2026-02-03,Balance by Medica,MON008,https://www.Medica.com/SearchBalanceNetwork-2026,Individual,No
2026,MO,58883,HIOS,2025-10-15,MO Marketplace Network,MON001,https://www.dentaquest.com/en/find-a-dentist,Individual,Yes
2026,MO,69512,HIOS,2025-10-28,Individual Missouri,MON001,https://www.hioscar.com/search/?networkId=029&year=2026,Individual,No
2026,MO,82905,HIOS,2025-10-15,DenteMax,MON001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,MO,95426,HIOS,2025-10-15,Individual Exchange Benefit Plan Network,MON011,https://www.uhc.com/xmodocfindoa2026,Individual,No
2026,MO,96384,HIOS,2025-11-04,Cox HealthPlans Marketplace Individual,MON001,https://www.thinkinghealthforward.com/providers/,Individual,No
2026,MO,99723,HIOS,2025-10-15,Premier,MON001,https://www.ambetterhealth.com/en/mo/findadoc,Individual,No
2026,MS,11324,HIOS,2025-11-10,BEST Life and Health National Network,MSN001,http://www.bestlife.com/Provider_Search/,Individual,Yes
2026,MS,20635,HIOS,2026-02-03,Individual Mississippi,MSN001,https://www.hioscar.com/search/?networkId=068&year=2026,Individual,No
2026,MS,48963,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,MSN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,MS,49327,HIOS,2025-10-15,DentalGuard Preferred - Individual,MSN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,MS,49374,HIOS,2026-07-28,Delta Dental PPO Individual,MSN001,https://www.deltadentalins.com/find-a-dentist,Individual,Yes
2026,MS,56766,HIOS,2025-10-15,Mississippi Connect Network,MSN001,https://www.cigna.com/ifp-providers,Individual,No
2026,MS,79975,HIOS,2025-10-15,Molina Healthcare of MS Marketplace,MSN001,https://molina.sapphirethreesixtyfive.com//?ci=ms-marketplace,Individual,No
2026,MS,84254,HIOS,2025-10-15,Renaissance Dental,MSN001,https://www.myrenproviders.com/,Individual,Yes
2026,MS,90714,HIOS,2025-10-15,Premier,MSN001,https://www.ambetterhealth.com/en/ms/findadoc,Individual,No
2026,MS,97560,HIOS,2025-10-15,Individual Exchange Benefit Plan Network,MSN011,https://www.uhc.com/xmsdocfindoa2026,Individual,No
2026,MT,23603,SERFF,2025-10-15,Dental Indemnity,MTN002,https://providerdirectory.pacificsource.com/,SHOP (Small Group),Yes
2026,MT,23603,SERFF,2025-10-15,Core,MTN003,https://providerdirectory.pacificsource.com/,Individual,No
2026,MT,23603,SERFF,2025-10-15,Dental Indemnity,MTN004,https://providerdirectory.pacificsource.com/,Individual,Yes
2026,MT,30751,SERFF,2025-10-15,BlueCare Dental PPO,MTN001,https://c4.go2dental.com/member/dental_search/searchprov.cgi?brand=mt&product=ppo,Individual,Yes
2026,MT,30751,SERFF,2025-10-15,Blue Focus POS,MTN008,https://my.providerfinderonline.com/?ci=mt-bluefocuspos-retail&corp_code=MT,Individual,No
2026,MT,30751,SERFF,2025-10-15,Blue Preferred PPO,MTN009,https://my.providerfinderonline.com/?ci=mt-bluepreferredppo-retail&corp_code=MT,Individual,No
2026,MT,32225,SERFF,2026-07-23,Connect Care - Ind,MTN001,https://mountainhealth.coop/find-a-doctor/,Individual,No
2026,MT,32225,SERFF,2026-07-23,Plus - Ind,MTN002,https://mountainhealth.coop/find-a-doctor/,Individual,No
2026,MT,32225,SERFF,2026-07-23,Rocky Mountain - Ind,MTN003,https://mountainhealth.coop/find-a-doctor/,Individual,No
2026,MT,32225,SERFF,2026-07-23,Plus - SG,MTN004,https://mountainhealth.coop/find-a-doctor/,SHOP (Small Group),No
2026,MT,32225,SERFF,2026-07-23,Rocky Mountain - SG,MTN005,https://mountainhealth.coop/find-a-doctor/,SHOP (Small Group),No
2026,MT,32225,SERFF,2026-07-23,Access - SG,MTN006,https://mountainhealth.coop/find-a-doctor/,SHOP (Small Group),No
2026,MT,62818,SERFF,2025-12-16,DentalGuard Preferred,MTN001,,SHOP (Small Group),Yes
2026,MT,62818,SERFF,2025-12-16,DentalGuard Preferred - Individual,MTN002,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,MT,71788,SERFF,2026-07-21,Delta Dental PPO Individual,MTN001,https://www.deltadentalins.com/find-a-dentist/,Individual,Yes
2026,MT,93895,SERFF,2025-11-10,BEST Life and Health National Network,MTN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,NC,11512,HIOS,2026-07-21,PPO Blue Advantage/Options,NCN001,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=3,Individual,No
2026,NC,11512,HIOS,2026-07-21,POS Blue Value,NCN002,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=28,Individual,No
2026,NC,11512,HIOS,2026-07-21,EPO Blue Home UNCHA,NCN013,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=25,Individual,No
2026,NC,11512,HIOS,2026-07-21,EPO Blue Home Novant,NCN014,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=32,Individual,No
2026,NC,11512,HIOS,2026-07-21,EPO Blue Local Atrium,NCN015,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=9,Individual,No
2026,NC,11512,HIOS,2026-07-21,HMO Blue Care,NCN016,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=6,Individual,No
2026,NC,11512,HIOS,2026-07-21,EPO Blue Home Cone,NCN017,https://healthnav.bcbsnc.com/?ci=COMMERCIAL&network_id=38,Individual,No
2026,NC,17414,HIOS,2025-11-10,ACNEXT NC HMO,NCN001,https://amerihealthcaritasnext.healthsparq.com/healthsparq/public/#/one/city=&state=&postalCode=&country=&insurerCode=ACNEXT_I&brandCode=ACNEXT&alphaPrefix=&bcbsaProductId=&productCode=NCEX,Individual,No
2026,NC,32237,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,NCN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,NC,54332,HIOS,2025-10-15,Individual Exchange Benefit Plan Network,NCN011,https://www.uhc.com/xncdocfindoa2026,Individual,No
2026,NC,55440,HIOS,2025-10-15,DentalGuard Preferred - Individual,NCN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,NC,56891,HIOS,2025-10-15,Delta Dental Network Individual,NCN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,NC,66759,HIOS,2025-10-15,Choice PPO,NCN001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,NC,69803,HIOS,2025-10-28,Individual North Carolina,NCN001,https://www.hioscar.com/search/?networkId=043&year=2026,Individual,No
2026,NC,73943,HIOS,2025-10-15,North Carolina Connect Network,NCN001,https://www.cigna.com/ifp-providers,Individual,No
2026,NC,77264,HIOS,2025-10-15,Premier,NCN001,https://www.ambetterhealth.com/en/nc/findadoc,Individual,No
2026,NC,82612,HIOS,2025-10-15,DenteMax,NCN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,NC,93383,HIOS,2025-10-15,Premier,NCN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,NC,93383,HIOS,2025-10-15,Advantage,NCN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,NC,94482,HIOS,2025-11-10,BEST Life and Health National Network,NCN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,ND,27882,HIOS,2025-11-18,Delta Dental PPO Plus Premier,NDN001,https://www.deltadentalmn.org/find-a-dentist/,Individual,Yes
2026,ND,37160,HIOS,2025-11-04,Preferred Blue PPO-National,NDN001,https://www.bcbsndportals.com/find-a-doctor/#/home,Individual,No
2026,ND,37160,HIOS,2025-11-04,Tiered Network- Trinity,NDN002,https://www.bcbsndportals.com/find-a-doctor/#/home,Individual,No
2026,ND,37160,HIOS,2025-11-04,Tiered Network- Altru,NDN003,https://www.bcbsndportals.com/find-a-doctor/#/home,Individual,No
2026,ND,73751,HIOS,2025-10-15,Altru Prime by Medica,NDN003,https://www.Medica.com/SearchAltruNetwork-2026,Individual,No
2026,ND,73751,HIOS,2025-10-15,Medica Individual Choice,NDN004,https://www.Medica.com/SearchIndividualChoiceNetwork-2026,Individual,No
2026,ND,73751,HIOS,2025-10-15,Essentia Choice Care with Medica,NDN005,https://www.Medica.com/SearchEssentiaCareNetwork-2026,Individual,No
2026,ND,75329,HIOS,2025-11-10,BEST Life and Health National Network,NDN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,ND,89364,HIOS,2025-12-16,Sanford Health Plan North Dakota Simplicity Individual Network,NDN003,https://www3.viiad.com/shp/public/default.asp?SelectedPlan=SHPISP,Individual,No
2026,ND,89364,HIOS,2025-12-16,Sanford Health Plan North Dakota TRUE Individual Network,NDN004,https://www3.viiad.com/shp/public/default.asp?SelectedPlan=SHPISP,Individual,No
2026,NE,13484,SERFF,2025-10-15,Premier,NEN001,https://www.ambetterhealth.com/en/ne/findadoc,Individual,No
2026,NE,20305,SERFF,2025-10-15,Medica Insure,NEN001,https://www.Medica.com/SearchInsureNetwork-2026,Individual,No
2026,NE,20305,SERFF,2025-10-15,Medica with CHI Health,NEN003,https://www.Medica.com/SearchCHINetwork-2026,Individual,No
2026,NE,20305,SERFF,2025-10-15,Elevate by Medica,NEN004,https://www.Medica.com/SearchElevateNetwork-2026,Individual,No
2026,NE,29678,SERFF,2026-01-20,NEtwork BLUE,NEN001,https://bcbsne.healthsparq.com/healthsparq/public/#/one/&state=NE&postalCode=&country=US&insurerCode=BCBSNE_I&brandCode=BCBSNE&productCode=1001001001,Individual,No
2026,NE,29678,SERFF,2026-01-20,Premier Select BlueChoice,NEN002,https://bcbsne.healthsparq.com/healthsparq/public/#/one/&state=NE&postalCode=&country=US&insurerCode=BCBSNE_I&brandCode=BCBSNE&productCode=1002001002,Individual,No
2026,NE,29678,SERFF,2026-01-20,Blueprint Health,NEN003,https://bcbsne.healthsparq.com/healthsparq/public/#/one/&state=NE&postalCode=&country=US&insurerCode=BCBSNE_I&brandCode=BCBSNE&productCode=1000001000,Individual,No
2026,NE,45550,SERFF,2025-11-18,Delta Dental PPO Plus Premier,NEN001,https://www.deltadentalmn.org/find-a-dentist/,Individual,Yes
2026,NE,48282,SERFF,2025-10-15,DenteMax,NEN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,NE,50022,SERFF,2025-11-10,BEST Life and Health National Network,NEN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,NE,57424,SERFF,2026-02-03,Individual Nebraska,NEN001,https://www.hioscar.com/search/?networkId=073&year=2026,Individual,No
2026,NE,57424,SERFF,2026-02-03,Individual Nebraska Narrow,NEN002,https://www.hioscar.com/search/?networkId=057&year=2026,Individual,No
2026,NE,73102,SERFF,2025-10-15,Individual Exchange Benefit Plan Network,NEN011,https://www.uhc.com/xnedocfindoa2026,Individual,No
2026,NE,98048,SERFF,2025-10-15,DentalGuard Preferred - Individual,NEN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,NH,13219,SERFF,2025-11-25,WellSense Clarity Network,NHN001,https://www.wellsense.org/members/nh/clarity-plans/find-a-provider,Individual,No
2026,NH,57601,SERFF,2025-10-15,"Preferred Blue PPO, Dental Complete and Rx Choice Tiered Network",NHN003,https://www.anthem.com/find-care/?alphaprefix=N7H,SHOP (Small Group),No
2026,NH,57601,SERFF,2025-10-15,Dental Complete,NHN004,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?planstate=NH&plantype=DENTAL&planname=Dental+Complete,Individual,Yes
2026,NH,59025,SERFF,2026-02-17,NH Local Choice HMO,NHN001,https://point32health.healthsparq.com/healthsparq/public/#/one/&insurerCode=HARVARDPILGRIM_I&brandCode=A087&ProductId=&productCode=A087,Individual,No
2026,NH,59025,SERFF,2026-02-17,NH Local HMO,NHN002,https://point32health.healthsparq.com/healthsparq/public/#/one/&insurerCode=HARVARDPILGRIM_I&brandCode=A088&ProductId=&productCode=A088,Individual,No
2026,NH,72953,SERFF,2025-10-15,Renaissance Dental,NHN001,https://www.myrenproviders.com/,Individual,Yes
2026,NH,75841,SERFF,2025-10-15,Premier,NHN001,https://www.ambetterhealth.com/en/nh/findadoc,Individual,No
2026,NH,87701,SERFF,2025-10-15,PPO,NHN001,https://dentistsearch.nedelta.com/,Individual,Yes
2026,NH,96751,SERFF,2025-10-28,Pathway X Enhanced and Rx Choice Tiered Network,NHN001,https://www.anthem.com/find-care/?alphaprefix=YGQ,Individual,No
2026,NH,96751,SERFF,2025-10-28,"Pathway X, Dental Complete, and Rx Choice Tiered Network",NHN003,https://www.anthem.com/find-care/?alphaprefix=YGP,SHOP (Small Group),No
2026,NH,96751,SERFF,2025-10-28,"Access Blue NE HMO, Dental Complete and Rx Choice Tiered Network",NHN005,https://www.anthem.com/find-care/?alphaprefix=ZZG,SHOP (Small Group),No
2026,NH,96751,SERFF,2025-10-28,Pathway X Enhanced and Pharmacy Base Network,NHN006,https://www.anthem.com/find-care/?alphaprefix=YGQ,Individual,No
2026,OH,25945,SERFF,2026-05-12,HRI Dental,OHN001,https://portal.insuringsmiles.com/findadentist,Individual,Yes
2026,OH,29276,SERFF,2025-10-28,"Pathway X HMO, Dental Prime, and Rx Choice Tiered Network",OHN001,https://www.anthem.com/find-care/?alphaprefix=JWV,Individual,No
2026,OH,29276,SERFF,2025-10-28,Pathway X HMO and Pharmacy Base Network,OHN002,https://www.anthem.com/find-care/?alphaprefix=FQM,Individual,No
2026,OH,29276,SERFF,2025-10-28,Dental Prime,OHN003,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?planstate=OH&plantype=DENTAL&planname=Dental+Prime,Individual,Yes
2026,OH,29276,SERFF,2025-10-28,Pathway X HMO and Rx Choice Tiered Network,OHN004,https://www.anthem.com/find-care/?alphaprefix=FQM,Individual,No
2026,OH,29341,SERFF,2026-02-03,Individual Ohio Columbus,OHN001,https://www.hioscar.com/search/?networkId=020&year=2026,Individual,No
2026,OH,30042,SERFF,2025-10-15,Network 1,OHN001,https://providersearch.medmutual.com/,SHOP (Small Group),Yes
2026,OH,31981,SERFF,2025-10-15,Antidote Ohio Network One,OHN001,http://antidotehealth.com/insurance/find-provider/oh-2026,Individual,No
2026,OH,33931,SERFF,2025-10-15,Individual Exchange Benefit Plan Network,OHN011,https://www.uhc.com/xohdocfindoa2026,Individual,No
2026,OH,33931,SERFF,2025-10-15,EssentialSmile Ohio - Total Care,OHN021,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,OH,34964,SERFF,2025-10-15,OH Statewide Marketplace Network,OHN002,https://www.dentaquest.com/en/find-a-dentist,Individual,Yes
2026,OH,41047,SERFF,2025-10-15,Premier,OHN001,https://www.ambetterhealth.com/en/oh/findadoc,Individual,No
2026,OH,44346,SERFF,2025-10-15,Premier,OHN001,https://emihealth.com/ProviderSearch,Individual,Yes
2026,OH,44346,SERFF,2025-10-15,Advantage,OHN002,https://emihealth.com/ProviderSearch,Individual,Yes
2026,OH,45845,SERFF,2025-10-28,Individual Ohio Cleveland,OHN001,https://www.hioscar.com/search/?networkId=007&year=2026,Individual,No
2026,OH,47509,SERFF,2025-11-10,BEST Life and Health National Network,OHN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,OH,52664,SERFF,2025-11-10,SCConnect,OHN001,https://www.summacare.com/scconnect,Individual,No
2026,OH,56726,SERFF,2025-10-15,Smile Now Ohio PPO,OHN011,https://www.solsticecare.com/provider-search.aspx,Individual,Yes
2026,OH,64353,SERFF,2025-10-15,Molina Exchange Network,OHN001,https://molina.sapphirethreesixtyfive.com//?ci=oh-marketplace,Individual,No
2026,OH,65869,SERFF,2026-03-31,Delta Dental,OHN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,OH,68158,SERFF,2025-12-16,DentalGuard Preferred - Individual,OHN001,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,OH,68158,SERFF,2025-12-16,DentalGuard Preferred,OHN002,,SHOP (Small Group),Yes
2026,OH,70455,SERFF,2025-10-15,Choice PPO,OHN001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,OH,74313,SERFF,2025-11-18,Paramount Insurance Company,OHN001,https://www.myparamount.org/provider-search/?ProductLineID=27,Individual,No
2026,OH,77552,SERFF,2025-10-15,Ohio,OHN001,https://findadoctor.caresource.com/doctors?programs=OH-Exchange,Individual,No
2026,OH,80627,SERFF,2025-10-15,Dental,OHN001,https://providersearch.medmutual.com/,SHOP (Small Group),Yes
2026,OH,86728,SERFF,2026-03-31,Delta Dental Individual,OHN001,https://www.deltadental.com/us/en/member/find-a-dentist.html,Individual,Yes
2026,OH,86728,SERFF,2026-03-31,Delta Dental Group,OHN002,https://www.deltadental.com/us/en/member/find-a-dentist.html,SHOP (Small Group),Yes
2026,OH,89819,SERFF,2025-10-15,DenteMax,OHN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,OH,97596,SERFF,2025-10-15,HumanaDental PPO/Traditional Preferred,OHN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,OH,99969,SERFF,2025-11-10,Individual HMO,OHN001,https://providersearch.medmutual.com/,Individual,No
2026,OH,99969,SERFF,2025-11-10,Dental,OHN003,https://providersearch.medmutual.com/,Individual,Yes
2026,OK,12513,HIOS,2025-10-15,DenteMax,OKN001,https://www.truassure.com/find-a-provider,Individual,Yes
2026,OK,13711,HIOS,2025-10-15,Renaissance Dental,OKN001,https://www.myrenproviders.com/,Individual,Yes
2026,OK,21333,HIOS,2025-10-15,Harmony by Medica,OKN001,https://www.Medica.com/SearchHarmonyNetwork-2026,Individual,No
2026,OK,21333,HIOS,2025-10-15,Balance by Medica,OKN006,https://www.Medica.com/SearchBalanceNetwork-2026,Individual,No
2026,OK,23468,HIOS,2025-10-15,HumanaDental PPO/Traditional Preferred,OKN001,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual,Yes
2026,OK,40254,HIOS,2025-11-10,BEST Life and Health National Network,OKN001,https://www.bestlife.com/Provider_Search/,Individual,Yes
2026,OK,45480,HIOS,2025-10-15,Individual Exchange Benefit Plan Network,OKN011,https://www.uhc.com/xokdocfindoa2026,Individual,No
2026,OK,58944,HIOS,2026-02-03,Mending Health Oklahoma DPC Network,OKN001,https://network.mending.com,Individual,No
2026,OK,58944,HIOS,2026-02-03,Mending Health Oklahoma MP Network,OKN002,https://network.mending.com,Individual,No
2026,OK,62505,HIOS,2025-10-15,Premier,OKN001,https://www.ambetterhealth.com/en/ok/findadoc,Individual,No
2026,OK,77760,HIOS,2025-10-15,PPO Plus Premier,OKN001,https://dentistsearch.deltadentalok.org/,SHOP (Small Group),Yes
2026,OK,81457,HIOS,2025-12-16,DentalGuard Preferred,OKN001,,SHOP (Small Group),Yes
2026,OK,81457,HIOS,2025-12-16,DentalGuard Preferred - Individual,OKN002,https://dentalexchange.guardiandirect.com/find-a-dentist,Individual,Yes
2026,OK,87571,HIOS,2025-10-15,BlueCare Dental PPO,OKN001,https://c4.go2dental.com/member/dental_search/searchprov.cgi?brand=ok&product=ppo,Individual,Yes
2026,OK,87571,HIOS,2025-10-15,MyBlue HMO,OKN002,https://my.providerfinderonline.com/?ci=ok-myblue,Individual,No
2026,OK,87571,HIOS,2025-10-15,Blue Advantage PPO,OKN008,https://my.providerfinderonline.com/?ci=ok-blueadvantageppo-retail&corp_code=OK,Individual,No
2026,OK,87571,HIOS,2025-10-15,Blue Preferred PPO,OKN009,https://my.providerfinderonline.com/?ci=ok-bluepreferredppo-retail&corp_code=OK,Individual,No
2026,OK,91908,HIOS,2025-10-28,Individual Oklahoma,OKN001,https://www.hioscar.com/search/?networkId=045&year=2026,Individual,No
2026,OK,98905,HIOS,2025-10-15,COMMUNITYCARE SELECT PLUS,OKN001,https://marketplace.ccok.com?directory=4&planyear=2026,Individual,No
2026,OK,98905,HIOS,2025-10-15,COMMUNITYCARE ASCENSION ST JOHN EMPOWER,OKN002,https://marketplace.ccok.com/?directory=13&planyear=2026,Individual,No
2026,OK,98905,HIOS,2025-10-15,COMMUNITYCARE SAINT FRANCIS NETWORK,OKN003,https://marketplace.ccok.com/?directory=14&planyear=2026,Individual,No
2026,OR,10091,SERFF,2025-10-15,Core,ORN004,https://providerdirectory.pacificsource.com/,Individual,No
2026,OR,10091,SERFF,2025-10-15,Dental PPO,ORN005,https://providerdirectory.pacificsource.com/,Individual,Yes
2026,OR,25486,SERFF,2025-10-15,Dental Health Services,ORN001,https://dentalhealthservices.alderaplatform.com/Router.jsp?component=Main&source=Logon&action=ProviderDirectory,Individual,Yes
2026,OR,28415,SERFF,2025-10-15,Delta Dental PPO Network - Individual,ORN001,https://www.modahealth.com/shop/provider-search/2026/dental/or/delta-dental-ppo,Individual,Yes
2026,OR,39424,SERFF,2025-10-21,Affinity,ORN002,https://www.modahealth.com/shop/provider-search/2026/medical/or/Affinity,Individual,No
2026,OR,56707,SERFF,2025-11-10,Signature,ORN001,https://providencehealthplan.com/signaturephppd,Individual,No
2026,OR,56707,SERFF,2025-11-10,Connect,ORN002,https://providencehealthplan.com/connectphppd,Individual,No
2026,OR,56707,SERFF,2025-11-10,Choice,ORN003,https://providencehealthplan.com/choicephppd,Individual,No
2026,OR,63474,SERFF,2025-11-04,Individual Value,ORN001,https://bridgespanhealth.com/go/OR/IndividualValue,Individual,No
2026,OR,68420,SERFF,2026-07-21,Dentegra PPO Individual,ORN001,https://www.dentegra.com/find-a-dentist/,Individual,Yes
2026,OR,71287,SERFF,2025-10-15,Classic,ORN001,https://healthy.kaiserpermanente.org/oregon-washington/doctors-locations#/simple-form,Individual,No
2026,OR,71287,SERFF,2025-10-15,Dental,ORN004,https://kaiserpermanentedentalnw.org/choose/by-area/,Individual,Yes
2026,OR,77969,SERFF,2025-11-04,Individual Connect,ORN001,https://regence.com/go/OR/IndividualConnect,Individual,No
2026,OR,77969,SERFF,2025-11-04,Legacy,ORN002,https://regence.com/go/OR/Legacy,Individual,No
2026,OR,98884,SERFF,2025-10-15,Choice PPO,ORN001,https://www.dominionnational.com/find-a-dentist,Individual,Yes
2026,SC,26065,HIOS,2026-07-07,BlueEssentials Network,SCN001,https://www.southcarolinablues.com/links/2026/providers/blueessentials,Individual,No
2026,SC,26065,HIOS,2026-07-07,MUSC Care Alliance Network,SCN003,https://www.southcarolinablues.com/links/2026/providers/bluecooper,Individual,No
2026,SC,26065,HIOS,2026-07-07,PRISMA Health Upstate Network,SCN004,https://www.southcarolinablues.com/links/2026/providers/bluereedy,Individual,No
